日志文件已创建：./logs/ssram_to_digtime+timing_ctrl+array_128_32_8t_1_concat_relu_0.3.txt
============= PID = 22608 ============= 
参数配置:
  seed: 42
  train_dataset: ssram
  test_dataset: digtime+timing_ctrl+array_128_32_8t
  task: regression
  max_dist: 350
  num_workers: 4
  gpu: 3
  epochs: 200
  batch_size: 32
  lr: 5e-05
  num_gnn_layers: 4
  num_head_layers: 2
  hid_dim: 64
  dropout: 0.3
  use_bn: 1
  act_fn: relu
  src_dst_agg: concat
  num_hops: 4
  to_undirected: 1
  train_sample_rate: 0.1
  test_sample_rate: 1.0
  use_ensemble: 0
  num_ensemble: 3
  ensemble_thresholds: 0.33,0.66
SealSramDataset includes ['ssram'] circuits
load processed ssram, len(data_list)=17541, data_offset=0 
PID = 22608
Building dataset ssram took 00:00:00.03
Dataloader: Loading success.
SealSramDataset includes ['digtime', 'timing_ctrl', 'array_128_32_8t'] circuits
load processed digtime, len(data_list)=2814, data_offset=0 
load processed timing_ctrl, len(data_list)=3333, data_offset=1 
load processed array_128_32_8t, len(data_list)=73569, data_offset=2 
PID = 22608
Building dataset digtime+timing_ctrl+array_128_32_8t took 00:00:00.05
Dataloader: Loading success.
normalizing node_attr 0: tensor([[8.0000e+02, 5.1200e+02, 8.2400e+02, 7.9200e+02, 4.4080e-04, 1.5360e-05,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00]]) ...
normalizing node_attr 1: tensor([[1.0000e+00, 2.7000e-06, 3.0000e-07, 2.0265e-13, 5.5933e-06, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 4.0000e+00, 2.0000e+00, 1.0000e+00]]) ...
normalizing node_attr 0: tensor([[5.1200e+02, 7.2000e+01, 5.1200e+02, 1.0000e+00, 6.1440e-05, 2.2400e-06,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00]]) ...
normalizing node_attr 1: tensor([[1.0000e+00, 2.4000e-06, 5.0000e-08, 1.8032e-13, 4.9933e-06, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00,
         1.0000e+00, 1.0000e+00, 4.0000e+00, 2.0000e+00, 1.0000e+00]]) ...
Train {'loss': 0.0979, 'mae': 0.2475, 'mse': 0.0979, 'rmse': 0.0979, 'r2': -3.459}
Test_timing_ctrl {'loss': 0.0277, 'mae': 0.1546, 'mse': 0.0277, 'rmse': 0.0277, 'r2': 0.1256}
Test_array_128_32_8t {'loss': 0.014, 'mae': 0.0904, 'mse': 0.014, 'rmse': 0.014, 'r2': 0.305}
Train {'loss': 0.0144, 'mae': 0.09, 'mse': 0.0144, 'rmse': 0.0144, 'r2': 0.3432}
Val {'loss': 0.0151, 'mae': 0.0962, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.2901}
Test_digtime {'loss': 0.0162, 'mae': 0.1026, 'mse': 0.0162, 'rmse': 0.0162, 'r2': 0.252}
Test_timing_ctrl {'loss': 0.0289, 'mae': 0.1559, 'mse': 0.0289, 'rmse': 0.0289, 'r2': 0.0855}
Test_array_128_32_8t {'loss': 0.0138, 'mae': 0.0901, 'mse': 0.0138, 'rmse': 0.0138, 'r2': 0.3168}
Train {'loss': 0.0142, 'mae': 0.0888, 'mse': 0.0142, 'rmse': 0.0142, 'r2': 0.353}
Val {'loss': 0.015, 'mae': 0.0947, 'mse': 0.015, 'rmse': 0.015, 'r2': 0.2957}
Test_digtime {'loss': 0.0166, 'mae': 0.1037, 'mse': 0.0166, 'rmse': 0.0166, 'r2': 0.2366}
Test_timing_ctrl {'loss': 0.0269, 'mae': 0.1523, 'mse': 0.0269, 'rmse': 0.0269, 'r2': 0.1487}
Test_array_128_32_8t {'loss': 0.0136, 'mae': 0.0888, 'mse': 0.0136, 'rmse': 0.0136, 'r2': 0.3221}
Train {'loss': 0.0144, 'mae': 0.0898, 'mse': 0.0144, 'rmse': 0.0144, 'r2': 0.3448}
Val {'loss': 0.016, 'mae': 0.0999, 'mse': 0.016, 'rmse': 0.016, 'r2': 0.2463}
Train {'loss': 0.0144, 'mae': 0.0894, 'mse': 0.0144, 'rmse': 0.0144, 'r2': 0.3463}
Val {'loss': 0.0152, 'mae': 0.0971, 'mse': 0.0152, 'rmse': 0.0152, 'r2': 0.2837}
Train {'loss': 0.0141, 'mae': 0.0883, 'mse': 0.0141, 'rmse': 0.0141, 'r2': 0.3594}
Val {'loss': 0.0145, 'mae': 0.0925, 'mse': 0.0145, 'rmse': 0.0145, 'r2': 0.3196}
Test_digtime {'loss': 0.0163, 'mae': 0.1018, 'mse': 0.0163, 'rmse': 0.0163, 'r2': 0.2469}
Test_timing_ctrl {'loss': 0.026, 'mae': 0.1485, 'mse': 0.026, 'rmse': 0.026, 'r2': 0.18}
Test_array_128_32_8t {'loss': 0.0132, 'mae': 0.0863, 'mse': 0.0132, 'rmse': 0.0132, 'r2': 0.3468}
Train {'loss': 0.0141, 'mae': 0.0889, 'mse': 0.0141, 'rmse': 0.0141, 'r2': 0.3564}
Val {'loss': 0.0152, 'mae': 0.0959, 'mse': 0.0152, 'rmse': 0.0152, 'r2': 0.2868}
Train {'loss': 0.0142, 'mae': 0.0891, 'mse': 0.0142, 'rmse': 0.0142, 'r2': 0.354}
Val {'loss': 0.014, 'mae': 0.0899, 'mse': 0.014, 'rmse': 0.014, 'r2': 0.3408}
Test_digtime {'loss': 0.016, 'mae': 0.0999, 'mse': 0.016, 'rmse': 0.016, 'r2': 0.2639}
Test_timing_ctrl {'loss': 0.0247, 'mae': 0.1439, 'mse': 0.0247, 'rmse': 0.0247, 'r2': 0.2209}
Test_array_128_32_8t {'loss': 0.0127, 'mae': 0.0834, 'mse': 0.0127, 'rmse': 0.0127, 'r2': 0.3686}
Train {'loss': 0.014, 'mae': 0.0879, 'mse': 0.014, 'rmse': 0.014, 'r2': 0.3607}
Val {'loss': 0.0151, 'mae': 0.0955, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.2897}
Train {'loss': 0.014, 'mae': 0.0881, 'mse': 0.014, 'rmse': 0.014, 'r2': 0.3648}
Val {'loss': 0.0143, 'mae': 0.0908, 'mse': 0.0143, 'rmse': 0.0143, 'r2': 0.3261}
Train {'loss': 0.014, 'mae': 0.0881, 'mse': 0.014, 'rmse': 0.014, 'r2': 0.3624}
Val {'loss': 0.0147, 'mae': 0.0931, 'mse': 0.0147, 'rmse': 0.0147, 'r2': 0.3099}
Train {'loss': 0.014, 'mae': 0.0878, 'mse': 0.014, 'rmse': 0.014, 'r2': 0.3621}
Val {'loss': 0.0151, 'mae': 0.0957, 'mse': 0.0151, 'rmse': 0.0151, 'r2': 0.29}
Train {'loss': 0.014, 'mae': 0.088, 'mse': 0.014, 'rmse': 0.014, 'r2': 0.3635}
Val {'loss': 0.0156, 'mae': 0.0972, 'mse': 0.0156, 'rmse': 0.0156, 'r2': 0.2647}
Train {'loss': 0.014, 'mae': 0.088, 'mse': 0.014, 'rmse': 0.014, 'r2': 0.3645}
Val {'loss': 0.0158, 'mae': 0.099, 'mse': 0.0158, 'rmse': 0.0158, 'r2': 0.2557}
Train {'loss': 0.0138, 'mae': 0.0875, 'mse': 0.0138, 'rmse': 0.0138, 'r2': 0.3708}
Val {'loss': 0.0152, 'mae': 0.0951, 'mse': 0.0152, 'rmse': 0.0152, 'r2': 0.285}
Train {'loss': 0.0139, 'mae': 0.0872, 'mse': 0.0139, 'rmse': 0.0139, 'r2': 0.3684}
Val {'loss': 0.0143, 'mae': 0.0912, 'mse': 0.0143, 'rmse': 0.0143, 'r2': 0.3288}
Train {'loss': 0.0137, 'mae': 0.0871, 'mse': 0.0137, 'rmse': 0.0137, 'r2': 0.3759}
Val {'loss': 0.0141, 'mae': 0.0904, 'mse': 0.0141, 'rmse': 0.0141, 'r2': 0.3359}
Train {'loss': 0.0138, 'mae': 0.0869, 'mse': 0.0138, 'rmse': 0.0138, 'r2': 0.3719}
Val {'loss': 0.0152, 'mae': 0.0953, 'mse': 0.0152, 'rmse': 0.0152, 'r2': 0.2832}
Train {'loss': 0.0136, 'mae': 0.0862, 'mse': 0.0136, 'rmse': 0.0136, 'r2': 0.3822}
Val {'loss': 0.015, 'mae': 0.095, 'mse': 0.015, 'rmse': 0.015, 'r2': 0.2923}
Train {'loss': 0.0136, 'mae': 0.0864, 'mse': 0.0136, 'rmse': 0.0136, 'r2': 0.3806}
Val {'loss': 0.0145, 'mae': 0.0924, 'mse': 0.0145, 'rmse': 0.0145, 'r2': 0.3153}
Train {'loss': 0.0136, 'mae': 0.0863, 'mse': 0.0136, 'rmse': 0.0136, 'r2': 0.3791}
Val {'loss': 0.0145, 'mae': 0.0925, 'mse': 0.0145, 'rmse': 0.0145, 'r2': 0.3155}
Train {'loss': 0.0135, 'mae': 0.0859, 'mse': 0.0135, 'rmse': 0.0135, 'r2': 0.3862}
Val {'loss': 0.0149, 'mae': 0.0934, 'mse': 0.0149, 'rmse': 0.0149, 'r2': 0.2978}
Train {'loss': 0.0134, 'mae': 0.0852, 'mse': 0.0134, 'rmse': 0.0134, 'r2': 0.3894}
Val {'loss': 0.0142, 'mae': 0.09, 'mse': 0.0142, 'rmse': 0.0142, 'r2': 0.3313}
Train {'loss': 0.0135, 'mae': 0.0857, 'mse': 0.0135, 'rmse': 0.0135, 'r2': 0.3838}
